Genre,Reports,Age,Gpa,Year,Count,Gender,report_length,Priority,Category,Synthetic,Created_Date
Academic Support and Resources,"I'm not very good at managing my time, and it's been affecting my grades.",24.0,3.09,1.0,1.0,M,73.0,MEDIUM,Original,False,2026-03-26
Academic Support and Resources,"Balancing work and academic responsibilities has been really challenging for me, and it's been causing me a lot of stress.",23.0,0.29,1.0,1.0,M,122.0,MEDIUM,Original,False,2026-03-26
Academic Support and Resources,"I often have conflicts with my other commitments, and it's been tough to find time to focus on my schoolwork.",22.0,0.9,1.0,1.0,F,109.0,MEDIUM,Original,False,2026-03-26
Academic Support and Resources,"I've been feeling really exhausted lately, and it's been hard to stay motivated to study.",18.0,0.46,1.0,1.0,M,89.0,LOW,Original,False,2026-03-26
Academic Support and Resources,"The stress and anxiety of college life has been really overwhelming, and it's been affecting my mental health.",26.0,1.73,1.0,1.0,F,110.0,MEDIUM,Original,False,2026-03-26
Academic Support and Resources,"I'm dealing with some mental health issues that have been affecting my academic performance, and I need to seek help.",22.0,3.97,1.0,1.0,M,117.0,HIGH,Original,False,2026-03-26
Academic Support and Resources,"The academic workload has been really intense lately, and it's been a struggle to keep up with everything.",27.0,0.2,1.0,1.0,F,106.0,MEDIUM,Original,False,2026-03-26
Academic Support and Resources,"The course material is really challenging, and I often feel like I'm not smart enough to understand it.",16.0,0.32,1.0,1.0,M,103.0,MEDIUM,Original,False,2026-03-26
Academic Support and Resources,I need to work on my time management skills because I'm constantly feeling behind in my coursework.,16.0,0.97,1.0,1.0,M,99.0,MEDIUM,Original,False,2026-03-26
Academic Support and Resources,"Balancing work and academic responsibilities has been a real struggle, and I'm not sure how to make it work.",27.0,1.9,1.0,1.0,M,108.0,MEDIUM,Original,False,2026-03-26
Academic Support and Resources,"I have a lot of other commitments that often conflict with my schoolwork, and it's been really hard to juggle everything.",16.0,0.37,1.0,1.0,F,121.0,MEDIUM,Original,False,2026-03-26
Academic Support and Resources,"I've been feeling really run down lately, and it's been tough to stay focused on my studies.",21.0,0.17,1.0,1.0,M,92.0,MEDIUM,Original,False,2026-03-26
Academic Support and Resources,The stress and anxiety of college life has been really overwhelming,23.0,1.54,1.0,1.0,F,67.0,MEDIUM,Original,False,2026-03-26
Academic Support and Resources,"The academic workload is becoming overwhelming, especially with the difficulty of course material. It's difficult to manage my time well and balance my work responsibilities with my academic ones. I have a hard time sleeping due to the stress and anxiety this is causing me, and it's starting to affect my mental health.",21.0,1.02,1.0,1.0,F,320.0,MEDIUM,Original,False,2026-03-26
Academic Support and Resources,"I find myself struggling with the difficulty of course material and trying to manage my time effectively. Balancing work and academic responsibilities is a challenge, and I'm not getting enough sleep. This is causing me stress and anxiety, which is taking a toll on my mental health.",25.0,1.99,1.0,1.0,M,283.0,MEDIUM,Original,False,2026-03-26
Academic Support and Resources,"Managing the academic workload and the difficulty of course material is a constant struggle. I need to improve my time management skills to balance work and academic responsibilities, but it's hard when I have time conflicts with other commitments. The lack of sleep is starting to affect my mental health, and I'm feeling stressed and anxious.",18.0,0.84,1.0,1.0,F,344.0,MEDIUM,Original,False,2026-03-26
Academic Support and Resources,"I'm finding it hard to keep up with the academic workload, especially since the course material is challenging. Balancing work and academic responsibilities is tough, and there are often time conflicts with other commitments. I'm not getting enough sleep, and it's starting to affect my mental health. The stress and anxiety are overwhelming.",18.0,1.15,1.0,1.0,F,342.0,MEDIUM,Original,False,2026-03-26
Academic Support and Resources,"The academic workload is taking its toll on me, especially since the course material is so difficult. I'm trying to manage my time effectively, but it's challenging to balance work and academic responsibilities. There are always time conflicts with other commitments, and I'm not getting enough sleep. This is causing me stress and anxiety, and it's starting to impact my mental health.",16.0,0.39,1.0,1.0,M,386.0,MEDIUM,Original,False,2026-03-26
Academic Support and Resources,"I'm struggling with the academic workload and the difficulty of the course material. I need to improve my time management skills to balance work and academic responsibilities, but there are always time conflicts with other commitments. I'm not sleeping well, and it's affecting my mental health. I'm feeling stressed and anxious all the time.",27.0,1.27,1.0,1.0,F,342.0,MEDIUM,Original,False,2026-03-26
Academic Support and Resources,"It's challenging to keep up with the academic workload, especially since the course material is so difficult. I need to work on my time management skills to balance work and academic responsibilities, but there are always time conflicts with other commitments. The lack of sleep is starting to take its toll on my mental health, and I'm feeling stressed and anxious.",26.0,0.36,1.0,1.0,F,366.0,MEDIUM,Original,False,2026-03-26
Academic Support and Resources,"The academic workload is becoming overwhelming, and the course material is so challenging. I'm struggling to balance work and academic responsibilities and manage my time effectively. There are often time conflicts with other commitments, and I'm not getting enough sleep. This is causing me stress and anxiety, and my mental health is suffering.",26.0,0.1,1.0,1.0,M,346.0,MEDIUM,Original,False,2026-03-26
Academic Support and Resources,"The academic workload is getting to be too much, and I'm finding the course material increasingly difficult. I need to improve my time management skills to balance work and academic responsibilities, but there are always time conflicts with other commitments. The lack of sleep is starting to affect my mental health, and I'm feeling stressed and anxious all the time.",23.0,0.81,1.0,1.0,F,368.0,MEDIUM,Original,False,2026-03-26
Academic Support and Resources,"Managing the academic workload is a challenge, especially since the course material is so difficult. I need to balance work and academic responsibilities, but there are often time conflicts with other commitments. The lack of sleep is starting to take its toll on my mental health, and I'm feeling stressed and anxious.",22.0,3.63,1.0,1.0,F,319.0,MEDIUM,Original,False,2026-03-26
Academic Support and Resources,"The academic workload is overwhelming, and the course material is hard to understand. Balancing work and academic responsibilities is tough, and there are always time conflicts with other commitments. I'm not getting enough sleep, and the stress and anxiety are starting to affect my mental health.",27.0,1.36,1.0,1.0,F,298.0,MEDIUM,Original,False,2026-03-26
Academic Support and Resources,"It's hard to keep up with the academic workload, and the difficulty of the course material is making it even harder. Balancing work and academic responsibilities is a challenge, and there are often time conflicts with other commitments. The lack of sleep is taking its toll",26.0,2.0,1.0,1.0,M,273.0,MEDIUM,Original,False,2026-03-26
Academic Support and Resources,"I have found that the academic workload has been extremely heavy this semester, leaving me feeling overwhelmed and stressed.",22.0,3.73,1.0,1.0,F,124.0,MEDIUM,Original,False,2026-03-26
Academic Support and Resources,"The difficulty of the course material is much higher than I anticipated, and I am struggling to keep up.",22.0,0.14,1.0,1.0,M,104.0,MEDIUM,Original,False,2026-03-26
Academic Support and Resources,I have been struggling with time management skills and finding it difficult to balance my academic responsibilities with work and other commitments.,18.0,1.06,1.0,1.0,M,148.0,MEDIUM,Original,False,2026-03-26
Academic Support and Resources,"Balancing work and academic responsibilities has been a significant challenge, and I have found it difficult to maintain a healthy work-life balance.",20.0,1.05,1.0,1.0,F,149.0,MEDIUM,Original,False,2026-03-26
Academic Support and Resources,Time conflicts with other commitments have made it challenging to keep up with coursework and assignments.,27.0,0.4,1.0,1.0,M,106.0,MEDIUM,Original,False,2026-03-26
Academic Support and Resources,I am struggling with lack of sleep and fatigue due to the demands of my academic workload.,18.0,2.46,1.0,1.0,M,90.0,MEDIUM,Original,False,2026-03-26
Academic Support and Resources,"The stress and anxiety of the academic workload have been affecting my mental health, and I am finding it difficult to cope.",20.0,0.96,1.0,1.0,M,124.0,MEDIUM,Original,False,2026-03-26
Academic Support and Resources,I am concerned about my mental health and have been experiencing symptoms of depression and anxiety due to the academic workload.,21.0,3.19,1.0,1.0,F,129.0,MEDIUM,Original,False,2026-03-26
Academic Support and Resources,"The academic workload is overwhelming, and I am struggling to find ways to manage my stress and maintain my mental health.",24.0,3.44,1.0,1.0,F,122.0,MEDIUM,Original,False,2026-03-26
Academic Support and Resources,"I have been finding it difficult to balance my academic workload with other commitments, such as extracurricular activities and social life.",16.0,2.85,1.0,1.0,M,140.0,MEDIUM,Original,False,2026-03-26
Academic Support and Resources,"The course material is much more challenging than I expected, and I am struggling to keep up with the pace of the class.",21.0,0.05,1.0,1.0,F,120.0,MEDIUM,Original,False,2026-03-26
